review_text,rating,date,bank,source,review_id,sentiment_label,sentiment_score,theme
ጥሩ ነው ግን chrom ላይ password save አድርጎ ያቆያል,5,2023-06-09,Dashen,Google Play,1178,NEGATIVE,0.9879748821258544,Account Access Issues
Thankz,3,2023-06-08,Dashen,Google Play,1179,POSITIVE,0.9998202919960022,Other
Why should change password it's not good if ur client forget password it can be exhausted for client,2,2023-06-08,Dashen,Google Play,1180,NEGATIVE,0.9995655417442322,Account Access Issues
OTP not send on time while processing any transactions by this app.,4,2023-06-07,Dashen,Google Play,1181,NEGATIVE,0.9874594211578368,Transaction Performance
Good app,5,2023-06-06,Dashen,Google Play,1182,POSITIVE,0.9998493194580078,Other
"It is simple to use, one annoying thing is, it demands you to change passward frequently and then, when we get confused which passward we used last time, it locks you out, if you put wrong passward and then tells to go to your bank, which may be miles away. Please make the frequency of passward change less frequent.",2,2023-06-06,Dashen,Google Play,1183,NEGATIVE,0.994956076145172,App Reliability
good upp,1,2023-06-05,Dashen,Google Play,1184,POSITIVE,0.9998412132263184,Other
best,5,2023-06-05,Dashen,Google Play,1185,POSITIVE,0.9997941851615906,Other
Five star,5,2023-05-25,Dashen,Google Play,1186,POSITIVE,0.9985104203224182,Other
It's amazing app use it!,5,2023-05-21,Dashen,Google Play,1187,POSITIVE,0.9998551607131958,Other
"I really enjoy using the amole app simple and easy. I hope the developers add card management services like change your pin, disable card and so on other than that I enjoy using amole it's great 👍",5,2023-05-16,Dashen,Google Play,1188,POSITIVE,0.9974088072776794,Account Access Issues
I can't update amole lite and when I try to use the old version it can't log on to my account.,3,2023-05-12,Dashen,Google Play,1189,NEGATIVE,0.999097466468811,Account Access Issues
It's good and easy to user from any branch. I say Continue ahead,5,2023-05-10,Dashen,Google Play,1190,POSITIVE,0.9998160004615784,User Interface & Experience
Good app,5,2023-05-05,Dashen,Google Play,1191,POSITIVE,0.9998493194580078,Other
ፈጣን እና ምርጥ ባንክ ነው mobile banking ደሞ በታም ኣሪፍ አና ተሎ የሚደርስ ከሌላ bank የተለየ ነው ቀጥሉበት ፡፡ እናመሰግናለን,5,2023-05-04,Dashen,Google Play,1192,NEGATIVE,0.949919819831848,Other
Best,5,2023-05-03,Dashen,Google Play,1193,POSITIVE,0.9997941851615906,Other
Best app,5,2023-04-28,Dashen,Google Play,1194,POSITIVE,0.999686598777771,Other
This app is not expected from a bank that says they are pioneer in adapting technology.its user interface is worst than other bank its not intuitive at all .it needs lots of work,3,2023-04-28,Dashen,Google Play,1195,NEGATIVE,0.9996604919433594,User Interface & Experience
Good,5,2023-04-17,Dashen,Google Play,1196,POSITIVE,0.999816119670868,Other
best,5,2023-04-13,Dashen,Google Play,1197,POSITIVE,0.9997941851615906,Other
Best Application,5,2023-04-08,Dashen,Google Play,1198,POSITIVE,0.9998098015785216,Other
Ok,5,2023-04-01,Dashen,Google Play,1199,POSITIVE,0.9997851252555848,Other
ለ ንግድ ስራ yamehon 6 war yamemalsew tenshe bedr eflgalhu,4,2023-03-29,Dashen,Google Play,1200,NEGATIVE,0.9837908148765564,Other
